YEAR,SAMPLE,SERIAL,CBSERIAL,HHWT,CLUSTER,STATEFIP,COUNTYFIP,STRATA,GQ,PERNUM,PERWT,SEX,AGE,MARST,RACE,RACED,HISPAN,HISPAND,EDUC,EDUCD,EMPSTAT,EMPSTATD,CLASSWKR,CLASSWKRD,OCC,INDNAICS,INCTOT,INCWAGE,POVERTY,SEI,MIGPLAC1,MIGCOUNTY1,MIGTYPE1,PWSTATE2,PWCOUNTY,TRANWORK,TRANTIME
2005,200501,941266,5828,64,2005009412661,42,101,410142,1,2,73,1,25,1,1,100,0,0,7,71,1,10,2,22,5610,32221,21000,21000,183,22,42,45,4,34,7,10,15
2005,200501,941351,7250,181,2005009413511,42,101,410842,1,1,191,2,27,6,9,901,0,0,11,114,1,10,2,25,5000,92M2,49100,49000,496,68,51,550,4,42,101,32,35
2005,200501,941499,10747,129,2005009414991,42,101,410942,1,1,134,1,56,4,1,100,0,0,10,101,1,10,2,22,50,51111,93000,87000,501,72,34,21,2,42,101,60,20
2005,200501,941526,11342,136,2005009415261,42,101,410542,1,1,142,1,26,2,7,700,4,460,6,61,1,10,2,22,410,531,13780,11000,139,32,42,101,3,42,101,60,10
2005,200501,941808,17141,81,2005009418081,42,101,410642,1,1,84,2,23,6,1,100,0,0,10,101,1,10,2,23,2010,6241,10800,10800,109,64,42,101,3,42,101,10,5
2005,200501,941867,18378,88,2005009418671,42,101,410742,1,1,92,2,34,6,2,200,0,0,8,81,1,10,2,22,5700,337,29500,29500,190,61,42,101,3,42,101,32,90
2005,200501,942139,24717,222,2005009421391,42,101,410942,1,1,230,1,19,6,1,100,0,0,7,71,1,10,2,22,4110,722Z,25000,25000,253,16,42,101,3,42,91,10,40
2005,200501,942232,26837,96,2005009422321,42,101,410242,1,1,116,1,56,1,1,100,0,0,11,114,1,10,2,28,1060,6241,72150,72000,468,65,42,101,3,42,101,37,45
2005,200501,942233,26846,105,2005009422331,42,101,410742,1,1,108,2,24,6,1,100,0,0,10,101,1,10,2,22,1060,5411,32000,30000,317,65,42,101,3,42,101,32,15
2005,200501,942233,26846,105,2005009422331,42,101,410742,1,2,110,2,24,4,1,100,0,0,6,62,1,10,2,23,5850,813M,6000,6000,59,44,42,101,3,42,101,32,15
2005,200501,942470,31952,129,2005009424701,42,101,410142,1,3,93,2,25,6,8,811,0,0,10,101,1,10,2,22,2630,323,25000,25000,501,73,42,101,3,42,101,10,60
2005,200501,942633,35839,112,2005009426331,42,101,410642,1,4,121,2,24,6,1,100,0,0,10,101,1,10,2,22,8300,611M1,10000,10000,100,15,42,101,3,42,45,10,20
2005,200501,942791,39858,153,2005009427911,42,101,410342,1,1,161,1,50,3,1,100,0,0,6,62,1,10,2,22,6320,42393,58010,58000,501,24,42,101,3,42,101,10,20
2005,200501,942791,39858,153,2005009427911,42,101,410342,1,2,146,2,30,6,1,100,0,0,6,62,1,10,2,22,4810,524,61200,60000,463,66,42,101,3,42,101,10,45
2005,200501,942952,43408,323,2005009429521,42,101,410542,1,2,338,1,32,1,1,100,0,0,6,62,1,10,2,22,9130,4244,36000,36000,242,15,42,101,3,34,0,10,30
2005,200501,942952,43408,323,2005009429521,42,101,410542,1,4,336,1,34,3,1,100,0,0,6,62,1,10,2,22,7420,5171,30200,30200,303,49,42,101,3,42,91,10,50
2005,200501,942963,43622,112,2005009429631,42,101,410642,1,1,117,2,66,6,1,100,0,0,11,114,1,10,2,23,350,6231,21000,21000,225,46,42,101,3,42,101,10,25
2005,200501,942963,43622,112,2005009429631,42,101,410642,1,2,136,2,58,6,1,100,0,0,11,114,1,10,2,23,3130,6214,60000,60000,501,46,42,101,3,42,101,37,20
2005,200501,942963,43622,112,2005009429631,42,101,410642,1,3,147,2,35,6,1,100,0,0,11,114,1,10,2,23,2310,6111,6000,6000,60,72,24,510,3,42,101,10,10
2005,200501,943065,45532,199,2005009430651,42,101,410942,1,2,208,2,35,1,1,100,0,0,11,114,1,10,2,28,2310,6111,60000,60000,501,72,42,101,3,42,91,10,30
2005,200501,943550,56782,127,2005009435501,42,101,410942,1,1,168,1,31,1,1,100,4,428,11,114,1,10,2,22,840,611M2,75000,75000,501,68,36,0,2,42,101,10,20
2005,200501,943706,60389,129,2005009437061,42,101,410142,1,1,134,2,32,4,8,845,0,0,6,61,1,10,1,13,4230,814,20800,0,209,10,263,0,5,42,45,10,60
2005,200501,943765,61563,172,2005009437651,42,101,410142,1,2,213,2,46,4,1,100,0,0,6,65,1,10,2,22,4720,4529,11500,11500,285,44,42,101,3,42,101,32,180
2005,200501,943782,61814,67,2005009437821,42,101,410842,1,1,71,1,20,6,1,100,0,0,6,62,1,10,2,22,5860,611M1,6000,6000,60,44,25,25,3,42,101,60,10
2005,200501,943817,62597,302,2005009438171,42,101,410842,1,1,316,1,46,6,2,200,0,0,7,71,1,10,2,23,2000,6241,26000,18000,261,65,42,101,3,42,101,32,15
2005,200501,944088,68407,140,2005009440881,42,101,410142,1,2,148,2,30,6,1,100,0,0,6,62,1,10,2,22,5930,5417,10000,10000,98,44,42,91,4,42,17,10,55
2005,200501,944134,69737,334,2005009441341,42,101,410142,1,1,413,1,45,1,1,100,0,0,6,62,1,10,2,22,4320,713Z,12400,12000,82,19,42,101,3,42,101,10,20
2005,200501,944350,75084,98,2005009443501,42,101,410642,1,2,92,1,32,1,1,100,0,0,10,101,1,10,2,22,4810,524,50000,50000,501,66,42,101,3,42,101,37,45
2005,200501,944541,80413,86,2005009445411,42,101,410642,1,1,89,1,31,1,1,100,0,0,11,114,1,10,2,23,2050,8131,30000,30000,294,56,48,201,2,42,91,10,25
2005,200501,944541,80413,86,2005009445411,42,101,410642,1,2,90,2,33,1,1,100,0,0,11,114,1,10,2,22,2300,6244,15000,15000,294,72,48,201,2,42,91,10,30
2005,200501,944672,83346,1250,2005009446721,42,101,410342,1,2,1417,1,43,3,2,200,0,0,6,61,1,10,2,22,4220,325M,9000,9000,90,9,42,101,3,42,101,60,10
2005,200501,944845,87796,492,2005009448451,42,101,410242,1,1,565,1,51,1,2,200,0,0,6,62,1,10,2,25,9130,491,43000,43000,501,15,42,101,3,42,101,10,20
2005,200501,944845,87796,492,2005009448451,42,101,410242,1,2,515,2,48,1,2,200,0,0,6,62,1,10,2,22,5400,622,28000,28000,501,44,42,101,3,42,101,32,25
2005,200501,944914,89397,69,2005009449141,42,101,410642,1,1,71,1,26,6,1,100,0,0,10,101,1,10,2,22,50,524,60000,60000,501,72,42,91,4,42,91,10,10
2005,200501,944914,89397,69,2005009449141,42,101,410642,1,2,67,2,25,6,1,100,0,0,10,101,1,10,2,22,3130,622,60000,60000,501,46,42,101,3,42,101,10,30
2005,200501,945075,92890,93,2005009450751,42,101,410942,1,1,97,1,22,6,1,100,0,0,10,101,1,10,2,23,620,8139Z,12000,12000,119,84,12,127,2,42,101,60,15
2005,200501,945585,103810,117,2005009455851,42,101,411142,1,1,123,2,40,3,2,200,0,0,6,62,1,10,2,22,9640,3222M,32700,32700,323,18,42,101,3,42,91,10,60
2005,200501,945772,107759,183,2005009457721,42,101,410842,1,1,196,1,28,1,2,200,0,0,8,81,1,10,2,22,8740,4233,30000,20000,266,18,42,101,3,42,45,10,20
2005,200501,945772,107759,183,2005009457721,42,101,410842,1,2,192,2,29,1,2,200,0,0,10,101,1,10,2,22,3500,6231,4000,4000,266,22,42,101,3,42,101,10,25
2005,200501,945846,109633,125,2005009458461,42,101,410142,1,1,131,2,45,4,1,100,0,0,6,62,1,10,2,22,2850,3152,38800,34000,297,76,42,101,3,42,17,10,15
2005,200501,945897,110525,226,2005009458971,42,101,410142,1,1,235,1,26,6,1,100,0,0,6,62,1,10,2,22,7330,311M2,45000,45000,454,27,34,5,4,42,101,60,5
2005,200501,946096,115306,149,2005009460961,42,101,410942,1,2,118,1,29,6,1,100,0,0,11,114,1,10,2,23,3240,622,25000,25000,254,58,42,45,4,42,101,80,0
2005,200501,946185,117780,510,2005009461851,42,101,410242,1,1,534,2,40,6,2,200,0,0,7,71,1,10,2,28,3850,92MP,45000,45000,231,39,42,101,3,42,101,10,25
2005,200501,946255,119595,100,2005009462551,42,101,410342,1,1,107,2,54,1,1,100,0,0,7,71,1,10,2,27,2550,611M1,49200,44900,299,52,42,101,3,42,101,10,20
2005,200501,946633,128703,121,2005009466331,42,101,411142,1,1,127,2,48,6,2,200,0,0,10,101,1,10,2,25,620,92113,54000,54000,501,84,620,0,5,42,101,10,50
2005,200501,946637,128807,93,2005009466371,42,101,410642,1,2,97,1,40,1,1,100,0,0,11,115,1,10,1,14,2100,5411,327000,327000,501,93,42,101,3,42,101,37,40
2005,200501,947376,146349,101,2005009473761,42,101,410642,1,1,106,2,55,6,1,100,0,0,11,114,1,10,1,13,1820,6213ZM,10000,0,98,81,42,101,3,42,101,80,0
2005,200501,947477,148802,96,2005009474771,42,101,410442,1,2,93,2,57,5,2,200,0,0,10,101,1,10,2,22,5160,52M1,25000,25000,221,52,42,101,3,42,91,10,30
2005,200501,947639,152767,129,2005009476391,42,101,410842,1,1,135,1,20,6,1,100,0,0,7,71,1,10,2,22,5810,531,10000,10000,99,45,42,101,3,42,101,36,10
2005,200501,947639,152767,129,2005009476391,42,101,410842,1,2,173,2,22,6,1,100,0,0,7,71,1,10,2,22,4620,611M3,1200,1200,11,52,42,101,3,42,101,60,30
2005,200501,947643,152939,99,2005009476431,42,101,410842,1,1,104,2,55,6,2,200,0,0,4,40,1,10,2,28,4550,481,20000,20000,197,31,42,101,3,42,101,32,90
2005,200501,947675,153727,143,2005009476751,42,101,410842,1,1,132,1,42,1,6,669,0,0,11,114,1,10,2,23,5800,622,21800,21800,501,45,42,101,3,42,101,10,20
2005,200501,947675,153727,143,2005009476751,42,101,410842,1,2,151,2,33,1,6,669,0,0,11,114,1,10,2,23,2200,611M1,51000,51000,501,84,42,101,3,42,101,32,45
2005,200501,948203,166188,110,2005009482031,42,101,411142,1,1,114,1,21,6,1,100,0,0,6,65,1,10,2,23,2000,6241,3840,3800,38,65,42,101,3,42,101,35,25
2005,200501,948632,176676,103,2005009486321,42,101,410942,1,1,107,2,22,6,1,100,0,0,6,62,1,10,2,22,5400,531,28000,28000,282,44,42,101,3,42,101,60,10
2005,200501,949083,187052,142,2005009490831,42,101,410942,1,1,147,2,26,6,4,400,0,0,11,115,1,10,2,22,3060,622,21000,21000,207,92,42,91,4,42,101,60,5
2005,200501,949206,189961,99,2005009492061,42,101,410642,1,1,103,2,67,4,2,200,0,0,7,71,1,10,2,22,5110,6211,34200,20800,376,44,42,101,3,42,101,10,20
2005,200501,949223,190216,136,2005009492231,42,101,410142,1,1,144,2,33,1,1,100,0,0,10,101,1,10,2,23,50,622,43000,43000,501,72,42,101,3,42,101,10,30
2005,200501,949223,190216,136,2005009492231,42,101,410142,1,2,144,1,33,1,1,100,0,0,6,65,1,10,2,28,3850,92MP,50000,50000,501,39,42,101,3,42,101,10,30
2005,200501,949398,194226,464,2005009493981,42,101,410742,1,1,485,2,44,6,9,901,0,0,11,114,1,10,2,23,2200,611M1,28200,28200,287,84,42,101,3,42,101,32,10
2005,200501,949431,195064,177,2005009494311,42,101,410942,1,1,185,2,41,3,8,801,0,0,7,71,1,10,2,23,6120,813M,29400,29400,225,8,34,7,2,34,7,36,40
2005,200501,949598,198807,407,2005009495981,42,101,410542,1,1,427,2,21,6,2,200,0,0,6,62,1,10,2,22,5850,323,12000,12000,77,44,42,101,3,42,17,37,60
2005,200501,949598,198807,407,2005009495981,42,101,410542,1,4,494,1,22,6,2,200,0,0,6,62,1,10,2,22,9620,323,15000,15000,149,8,42,101,3,42,17,37,60
2005,200501,949873,205062,97,2005009498731,42,101,410542,1,1,99,1,30,6,1,100,0,0,11,114,1,10,2,22,230,611M2,30000,30000,296,72,42,101,3,42,101,36,30
2005,200501,949873,205062,97,2005009498731,42,101,410542,1,2,79,2,28,6,1,100,0,0,10,101,1,10,2,23,2710,611M1,18000,10000,177,68,42,101,3,42,91,10,20
2005,200501,950004,207983,109,2005009500041,42,101,410342,1,1,114,2,50,4,1,100,0,0,7,71,1,10,2,22,5110,6212,32000,20000,207,44,42,101,3,42,101,10,20
2005,200501,950115,210045,112,2005009501151,42,101,411142,1,1,116,1,56,4,1,100,0,0,6,62,1,10,2,22,9130,4244,40000,40000,407,15,42,45,4,42,17,10,1
2005,200501,950252,213265,496,2005009502521,42,101,410642,1,1,517,1,26,6,2,200,0,0,10,101,1,10,2,23,2010,813M,41000,39000,409,64,42,101,3,42,101,32,45
2005,200501,950318,215020,91,2005009503181,42,101,410642,1,2,78,1,23,6,1,100,0,0,10,101,1,10,2,22,2720,611M3,2510,2500,25,64,42,101,3,42,101,10,10
2005,200501,950618,222035,74,2005009506181,42,101,410842,1,1,78,2,22,6,1,100,0,0,10,101,1,10,2,22,4700,45121,31000,31000,310,68,36,29,2,42,101,10,15
2005,200501,951015,231212,235,2005009510151,42,101,411042,1,1,245,2,35,6,6,666,0,0,10,101,1,10,2,22,4110,722Z,11400,11400,106,16,6,1,2,42,101,10,5
2005,200501,951258,236880,97,2005009512581,42,101,410842,1,1,99,2,32,3,2,200,0,0,7,71,1,10,2,22,5020,4853,29000,29000,128,45,42,101,3,42,101,10,10
2005,200501,951258,236880,97,2005009512581,42,101,410842,1,6,99,2,31,6,2,200,0,0,6,62,1,10,2,25,9620,491,23600,20000,237,8,42,101,3,42,101,10,7
2005,200501,951443,241426,473,2005009514431,42,101,410442,1,3,427,2,20,6,2,200,0,0,6,62,1,10,2,22,4720,722Z,10100,10100,102,44,42,101,3,42,101,32,180
2005,200501,951598,244583,183,2005009515981,42,101,410642,1,1,190,2,44,1,1,100,0,0,11,116,1,10,2,23,2200,611M1,45000,45000,364,84,48,201,2,42,101,10,10
2005,200501,951598,244583,183,2005009515981,42,101,410642,1,2,188,1,43,1,1,100,0,0,6,62,1,10,2,22,1000,5613,2500,2500,364,65,48,201,2,39,49,10,10
2005,200501,951819,249533,103,2005009518191,42,101,410642,1,2,79,2,26,6,1,100,0,0,11,114,1,10,2,22,4720,722Z,3200,3200,494,44,36,0,2,42,101,10,35
2005,200501,952309,260933,77,2005009523091,42,101,410142,1,1,81,2,34,3,2,200,0,0,10,101,1,10,2,22,1010,52M2,60000,60000,477,65,42,17,4,42,101,10,45
2005,200501,952385,262708,95,2005009523851,42,101,410542,1,1,99,2,33,3,1,100,1,100,2,21,1,10,2,22,4220,722Z,12000,12000,96,9,42,101,3,42,101,36,20
2005,200501,952385,262708,95,2005009523851,42,101,410542,1,2,93,1,26,2,1,100,1,100,1,10,1,10,2,22,4140,722Z,300,300,96,11,42,101,3,42,101,32,30
2005,200501,952385,262708,95,2005009523851,42,101,410542,1,3,93,2,28,6,1,100,1,100,2,21,1,10,2,22,8320,3152,5000,5000,38,18,42,101,3,42,101,32,60
2005,200501,952385,262708,95,2005009523851,42,101,410542,1,4,95,1,25,6,1,100,1,100,2,21,1,10,2,22,6230,23,15600,15600,156,19,42,101,3,42,101,10,120
2005,200501,952634,268187,125,2005009526341,42,101,410242,1,5,179,1,38,6,7,700,2,200,6,62,1,10,2,22,4610,6216,21500,20000,339,13,42,101,3,42,101,10,15
2005,200501,952724,270198,80,2005009527241,42,101,410842,1,3,79,2,20,6,1,100,0,0,7,71,1,10,2,22,5000,446Z,5900,5900,59,68,24,3,2,42,101,60,15
2005,200501,952724,270198,80,2005009527241,42,101,410842,1,4,78,2,20,6,1,100,0,0,7,71,1,10,2,22,4110,722Z,1150,1000,12,16,42,101,3,42,101,60,4
2005,200501,953106,278691,102,2005009531061,42,101,410142,1,1,109,1,43,6,1,100,0,0,6,62,1,10,2,25,930,92113,29300,29300,289,78,42,101,3,42,101,60,15
2005,200501,953498,287728,84,2005009534981,42,101,410842,1,1,89,2,37,6,2,200,0,0,11,114,1,10,2,23,2310,6111,46000,41000,349,72,42,101,3,42,101,10,15
2005,200501,953724,292459,460,2005009537241,42,101,410142,1,1,644,1,31,1,1,100,4,411,7,71,1,10,2,22,7840,3118Z,6000,6000,47,18,219,0,5,42,101,32,20
2005,200501,953784,293851,117,2005009537841,42,101,411042,1,3,106,2,28,3,1,100,0,0,6,62,1,10,2,25,5240,5221M,23000,23000,296,44,42,101,3,42,101,35,30
2005,200501,953883,296163,264,2005009538831,42,101,410942,1,1,274,2,22,6,1,100,0,0,10,101,1,10,2,22,2710,51M,15000,15000,149,68,42,101,3,42,91,10,30
2005,200501,953921,296873,140,2005009539211,42,101,410342,1,1,146,1,52,3,1,100,4,423,6,62,1,10,2,22,9120,5321,24300,24300,241,24,42,101,3,42,101,10,45
2005,200501,954141,301997,349,2005009541411,42,101,410342,1,7,237,1,22,6,1,100,0,0,5,50,1,10,2,22,5610,4236,13000,13000,131,22,42,101,3,42,17,10,30
2005,200501,954296,305492,153,2005009542961,42,101,410342,1,1,159,1,47,3,1,100,0,0,10,101,1,10,2,25,20,928P,82000,82000,501,68,42,101,3,42,101,10,10
2005,200501,954363,307014,155,2005009543631,42,101,410242,1,1,160,2,38,1,2,200,0,0,6,62,1,10,2,22,3600,623M,19000,19000,345,13,36,47,3,42,17,32,65
2005,200501,954363,307014,155,2005009543631,42,101,410242,1,2,173,1,49,1,2,200,0,0,6,62,1,10,2,22,9620,484,25000,25000,345,8,36,47,3,42,101,10,180
2005,200501,954736,314969,379,2005009547361,42,101,411042,1,2,371,1,55,3,2,200,0,0,7,71,1,10,1,13,4850,4243,5600,0,56,47,36,81,3,42,101,80,0
2005,200501,954802,316533,112,2005009548021,42,101,410942,1,1,117,1,31,6,1,100,0,0,10,101,1,10,2,22,1010,3222M,85000,85000,501,65,13,121,2,42,101,80,0
2005,200501,954802,316533,112,2005009548021,42,101,410942,1,2,99,1,28,6,1,100,0,0,10,101,1,10,2,22,5700,4234,60000,60000,501,61,42,101,3,42,101,60,20
2005,200501,954882,318539,91,2005009548821,42,101,410842,1,1,97,2,39,3,9,901,0,0,10,101,1,10,2,23,950,531,12304,7400,216,68,42,101,3,42,101,35,60
2005,200501,954882,318539,91,2005009548821,42,101,410842,1,3,144,1,34,6,9,901,0,0,7,71,1,10,2,23,5850,611M1,30000,30000,216,44,42,101,3,42,101,10,30
2005,200501,954893,318803,205,2005009548931,42,101,410842,1,1,213,2,31,6,2,200,0,0,7,71,1,10,2,23,2140,5411,25000,25000,160,44,42,101,3,42,101,32,20
2005,200501,955194,326322,138,2005009551941,42,101,410942,1,1,148,1,29,1,1,100,4,422,11,114,1,10,2,27,2200,611M1,20000,20000,162,84,42,101,3,42,101,50,15
2005,200501,955279,328159,123,2005009552791,42,101,410942,1,1,129,2,26,6,1,100,0,0,11,114,1,10,2,27,2200,611M1,15000,15000,152,84,42,101,3,42,101,60,30
2005,200501,955384,330186,288,2005009553841,42,101,410742,1,1,301,1,44,4,2,200,0,0,6,65,1,10,2,23,5240,813M,6000,6000,45,44,42,101,3,42,101,10,15
2005,200501,955385,330197,79,2005009553851,42,101,410642,1,1,82,2,24,6,1,100,0,0,10,101,1,10,2,22,50,448ZM,30000,30000,303,72,34,7,2,42,91,32,20
2005,200501,955385,330197,79,2005009553851,42,101,410642,1,2,82,2,24,6,1,100,0,0,10,101,1,10,2,27,430,611M1,24300,24300,244,68,42,101,3,42,101,10,35
2005,200501,955388,330273,132,2005009553881,42,101,410942,1,1,138,1,33,6,1,100,0,0,7,71,1,10,1,13,4960,8129,15500,9000,154,47,24,25,4,42,101,80,0
2005,200501,955552,334331,150,2005009555521,42,101,410942,1,1,200,1,30,1,1,100,1,100,11,115,1,10,2,22,800,5412,40000,40000,208,78,200,0,5,42,101,10,20
2005,200501,955647,336651,134,2005009556471,42,101,410842,1,2,142,2,30,6,1,100,0,0,8,81,1,10,2,22,5860,3399ZM,22000,22000,217,44,37,25,2,42,29,10,40
2005,200501,955757,339228,192,2005009557571,42,101,410942,1,1,202,2,37,6,1,100,0,0,10,101,1,10,1,13,2600,5418,50000,0,501,67,42,91,4,42,101,80,0
2005,200501,956050,346816,98,2005009560501,42,101,410542,1,3,91,2,24,6,1,100,0,0,6,62,1,10,2,22,5700,522M,16000,16000,160,61,42,101,3,42,101,32,30
2005,200501,956055,346956,134,2005009560551,42,101,410442,1,3,207,2,25,6,2,200,0,0,6,65,1,10,2,25,3500,928P,54000,54000,501,22,42,101,3,42,101,36,60
2005,200501,956135,349297,125,2005009561351,42,101,410942,1,1,130,2,22,6,1,100,0,0,7,71,1,10,2,23,2630,51111,8000,8000,79,73,42,101,3,42,101,36,15
2005,200501,956427,356258,97,2005009564271,42,101,410142,1,2,79,1,24,6,1,100,0,0,6,65,1,10,2,22,4700,4M,27500,27500,273,68,42,45,4,42,45,10,15
2005,200501,956524,358196,82,2005009565241,42,101,411142,1,5,106,1,44,6,2,200,0,0,2,24,1,10,2,22,4020,722Z,14400,14400,142,15,42,101,3,42,101,32,25
2005,200501,956548,358778,127,2005009565481,42,101,410842,1,1,131,2,19,6,1,100,0,0,7,71,1,10,2,22,4110,7224,3000,3000,29,16,36,0,2,42,91,10,5
2005,200501,956548,358778,127,2005009565481,42,101,410842,1,2,123,2,20,6,1,100,0,0,7,71,1,10,2,22,4120,713Z,3500,3500,35,11,42,0,1,42,101,10,10
2005,200501,956925,367630,129,2005009569251,42,101,410942,1,1,134,2,28,6,1,100,0,0,11,114,1,10,2,28,2430,51912,43010,43000,424,60,42,101,3,42,101,37,50
2005,200501,957035,370458,79,2005009570351,42,101,410642,1,1,82,1,54,4,1,100,0,0,11,114,1,10,2,22,1060,5415,85000,85000,501,65,42,91,4,42,101,10,45
2005,200501,957063,371112,73,2005009570631,42,101,410642,1,1,91,1,55,1,1,100,0,0,11,114,1,10,2,23,2200,611M1,37200,14200,501,84,42,101,3,42,101,80,0
2005,200501,957063,371112,73,2005009570631,42,101,410642,1,2,75,2,65,1,1,100,0,0,10,101,1,10,2,22,2630,5413,63000,63000,501,73,42,101,3,42,101,37,30
2005,200501,957151,372910,261,2005009571511,42,101,410642,1,1,308,1,36,1,1,100,0,0,10,101,1,10,1,13,6230,23,120000,0,501,19,42,101,3,42,101,10,30
2005,200501,957356,377852,138,2005009573561,42,101,410542,1,1,142,2,44,3,7,700,2,200,3,30,1,10,2,22,2340,611M3,3670,3300,24,52,42,101,3,42,101,60,1
2005,200501,957422,378924,373,2005009574221,42,101,411042,1,2,385,1,30,6,1,100,1,100,3,30,1,10,2,22,4020,722Z,25000,25000,251,15,200,0,5,42,101,60,15
2005,200501,957422,378924,373,2005009574221,42,101,411042,1,3,315,1,21,6,1,100,1,100,6,62,1,10,2,22,6260,23,7200,7200,72,8,200,0,5,42,101,60,15
2005,200501,957422,378924,373,2005009574221,42,101,411042,1,4,316,1,20,6,1,100,1,100,6,62,1,10,2,22,4130,722Z,10000,10000,100,11,23,0,1,42,101,60,15
2005,200501,957551,381949,311,2005009575511,42,101,410442,1,1,323,1,45,6,2,200,0,0,7,71,1,10,2,22,5400,4413,7200,4200,36,44,42,101,3,42,101,10,15
2005,200501,957961,391179,218,2005009579611,42,101,410442,1,1,228,2,39,2,2,200,0,0,6,62,1,10,2,23,3600,6216,17900,17900,178,13,42,101,3,42,101,32,100
2005,200501,958162,395504,231,2005009581621,42,101,411142,1,1,240,1,24,6,1,100,0,0,10,101,1,10,2,23,1700,611M1,35000,35000,349,80,42,101,3,42,101,60,10
2005,200501,958791,410224,56,2005009587911,42,101,410842,1,1,58,1,23,6,1,100,0,0,10,101,1,10,2,22,4130,722Z,35200,35000,351,11,9,1,4,42,45,10,30
2005,200501,958791,410224,56,2005009587911,42,101,410842,1,2,73,2,22,6,1,100,0,0,10,101,1,10,2,23,730,813M,12000,12000,119,66,10,3,2,42,101,10,20
2005,200501,959050,416074,99,2005009590501,42,101,411142,1,1,102,1,67,3,2,200,0,0,6,65,1,10,2,27,2340,5613,40410,25000,435,52,34,7,2,34,5,10,75
2005,200501,959394,423450,145,2005009593941,42,101,410942,1,1,154,1,25,6,1,100,0,0,8,81,1,10,2,22,6230,531,12000,12000,119,19,42,101,3,42,101,60,5
2005,200501,959394,423450,145,2005009593941,42,101,410942,1,2,159,2,23,6,1,100,0,0,10,101,1,10,2,22,4760,4M,15000,15000,149,47,42,91,4,42,91,10,45
2005,200501,959447,424775,118,2005009594471,42,101,410642,1,1,108,1,24,1,1,100,0,0,11,114,1,10,2,23,3110,622,30000,30000,501,46,42,91,4,42,45,10,45
2005,200501,959447,424775,118,2005009594471,42,101,410642,1,2,123,2,25,1,1,100,0,0,10,101,1,10,2,27,1420,92M1,43000,43000,501,87,42,91,4,42,101,10,30
2005,200501,959473,425355,129,2005009594731,42,101,410942,1,1,134,2,24,6,1,100,0,0,10,101,1,10,2,22,3320,622,26000,26000,263,48,12,0,9,42,45,10,25
2005,200501,959588,428009,237,2005009595881,42,101,410242,1,2,325,1,37,1,7,700,2,200,6,62,1,10,2,22,8960,3261,58000,58000,391,18,42,101,3,42,101,10,30
2005,200501,959588,428009,237,2005009595881,42,101,410242,1,3,263,1,23,6,7,700,2,200,5,50,1,10,2,22,9130,722Z,130,130,391,15,42,101,3,42,101,10,30
2005,200501,959961,437111,290,2005009599611,42,101,410342,1,3,300,2,27,6,7,700,2,200,7,71,1,10,2,22,5410,488,17500,17500,175,60,42,101,3,42,101,10,25
2005,200501,960143,441601,153,2005009601431,42,101,410442,1,1,158,2,58,1,5,500,0,0,11,116,1,10,2,22,2200,611M1,60000,60000,501,84,34,23,4,42,101,10,45
2005,200501,960261,443874,157,2005009602611,42,101,411142,1,1,162,1,28,6,4,400,0,0,11,114,1,10,2,27,1650,611M1,36100,36100,360,80,42,101,3,42,101,60,15
2005,200501,960425,447868,90,2005009604251,42,101,410942,1,1,93,1,22,6,1,100,0,0,10,101,1,10,2,22,4030,722Z,570,570,5,15,29,510,3,42,101,60,15
2005,200501,960744,455219,90,2005009607441,42,101,410142,1,1,94,2,22,6,1,100,0,0,8,81,1,10,2,22,5700,3261,20800,20800,208,61,42,91,4,42,17,10,25
2005,200501,960884,458153,289,2005009608841,42,101,411042,1,4,302,2,42,2,6,666,0,0,2,21,1,10,2,22,4520,812112,40000,40000,401,17,42,101,3,42,101,70,20
2005,200501,961130,463901,444,2005009611301,42,101,410142,1,1,446,1,50,1,1,100,0,0,6,62,1,10,2,22,5520,4853,26000,26000,189,40,42,101,3,42,101,32,120
2005,200501,961130,463901,444,2005009611301,42,101,410142,1,5,386,2,50,2,1,100,0,0,2,21,1,10,2,22,7700,3132Z,18200,18200,189,49,42,101,3,42,101,10,5
2005,200501,961311,467920,82,2005009613111,42,101,410642,1,1,87,1,51,6,4,400,0,0,7,71,1,10,2,22,6260,23,17000,17000,172,8,42,101,3,42,101,10,15
2005,200501,961349,468972,149,2005009613491,42,101,411142,1,1,155,1,44,1,1,100,0,0,11,116,1,10,2,22,3060,622,80000,80000,349,92,42,101,3,42,101,50,10
2005,200501,961586,474158,146,2005009615861,42,101,411142,1,1,152,2,53,3,2,200,0,0,6,62,1,10,2,22,3600,6231,32100,32100,168,13,42,101,3,42,29,32,75
2005,200501,961586,474158,146,2005009615861,42,101,411142,1,2,142,2,18,6,2,200,0,0,5,50,1,10,2,22,4720,722Z,180,180,168,44,42,101,3,42,101,32,75
2005,200501,961765,478260,136,2005009617651,42,101,410542,1,1,139,1,27,6,1,100,0,0,11,115,1,10,2,25,2100,928P,35000,35000,346,93,42,17,4,42,101,10,20
2005,200501,961816,479472,225,2005009618161,42,101,410442,1,1,235,2,27,6,2,200,0,0,10,101,1,10,2,23,2020,813M,34500,33000,264,64,42,101,3,42,101,36,35
2005,200501,961975,482806,94,2005009619751,42,101,410142,1,3,119,1,44,3,1,100,0,0,6,62,1,10,2,22,7410,2211P,21800,2800,501,49,42,101,3,42,101,10,25
